date,driver,customer,hours,km
2020-04-05,DRIVER_2,CUSTOMER_3,10.8,594
2020-11-26,DRIVER_2,CUSTOMER_3,17.0,774
2022-08-13,DRIVER_6,CUSTOMER_8,7.8,460
2022-02-12,DRIVER_20,CUSTOMER_8,16.7,849
2023-12-16,DRIVER_20,CUSTOMER_7,16.9,702
2022-12-05,DRIVER_26,CUSTOMER_8,15.9,595
2024-03-07,DRIVER_3,CUSTOMER_10,12.2,590
2020-06-29,DRIVER_5,CUSTOMER_8,13.1,756
2022-07-02,DRIVER_20,CUSTOMER_9,12.3,637
2023-07-27,DRIVER_12,CUSTOMER_10,15.3,661
2023-10-01,DRIVER_8,CUSTOMER_2,10.1,457
2023-01-01,DRIVER_4,CUSTOMER_1,16.1,877
2023-05-26,DRIVER_27,CUSTOMER_6,10.0,257
2021-05-04,DRIVER_8,CUSTOMER_1,3.3,181
2020-07-26,DRIVER_26,CUSTOMER_10,17.7,999
2023-08-11,DRIVER_11,CUSTOMER_10,4.4,155
2024-01-30,DRIVER_8,CUSTOMER_10,11.8,651
2023-07-09,DRIVER_5,CUSTOMER_1,13.3,460
2022-05-26,DRIVER_15,CUSTOMER_3,9.5,601
2021-03-13,DRIVER_13,CUSTOMER_8,17.1,554
2023-01-09,DRIVER_24,CUSTOMER_4,10.0,626
2023-04-26,DRIVER_25,CUSTOMER_7,6.7,462
2022-04-22,DRIVER_5,CUSTOMER_2,16.8,767
2023-01-20,DRIVER_7,CUSTOMER_10,5.9,381
2023-07-05,DRIVER_9,CUSTOMER_4,7.4,333
2023-02-23,DRIVER_24,CUSTOMER_6,17.7,705
2023-12-09,DRIVER_16,CUSTOMER_2,11.0,435
2023-11-03,DRIVER_25,CUSTOMER_10,7.1,281
2023-07-25,DRIVER_5,CUSTOMER_3,15.9,666
2023-09-09,DRIVER_19,CUSTOMER_4,10.6,337
2022-01-09,DRIVER_10,CUSTOMER_7,5.1,292
2020-03-01,DRIVER_7,CUSTOMER_4,11.9,336
2024-03-20,DRIVER_12,CUSTOMER_5,13.5,586
2022-11-11,DRIVER_1,CUSTOMER_6,14.1,638
2022-05-12,DRIVER_30,CUSTOMER_1,10.1,488
2022-04-10,DRIVER_3,CUSTOMER_9,11.5,655
2022-09-21,DRIVER_7,CUSTOMER_10,14.4,573
2023-07-10,DRIVER_29,CUSTOMER_6,6.9,196
2021-06-28,DRIVER_20,CUSTOMER_3,6.4,318
2023-04-14,DRIVER_3,CUSTOMER_10,7.5,336
2021-06-12,DRIVER_7,CUSTOMER_3,11.3,558
2020-11-06,DRIVER_20,CUSTOMER_8,9.2,237
2022-08-16,DRIVER_29,CUSTOMER_9,1.0,57
2020-01-23,DRIVER_20,CUSTOMER_2,17.1,853
2024-02-08,DRIVER_26,CUSTOMER_3,17.0,1008
2020-05-19,DRIVER_12,CUSTOMER_1,15.8,441
2020-09-03,DRIVER_4,CUSTOMER_4,6.2,311
2024-02-27,DRIVER_29,CUSTOMER_6,13.5,591
2021-04-16,DRIVER_12,CUSTOMER_9,11.1,523
2022-02-14,DRIVER_18,CUSTOMER_4,9.3,456
2020-07-11,DRIVER_19,CUSTOMER_1,13.5,582
2020-04-04,DRIVER_23,CUSTOMER_3,17.3,640
2021-05-26,DRIVER_8,CUSTOMER_3,2.7,70
2023-03-11,DRIVER_19,CUSTOMER_8,15.5,1000
2022-03-08,DRIVER_26,CUSTOMER_1,14.1,551
2023-03-25,DRIVER_17,CUSTOMER_6,7.7,395
2021-02-03,DRIVER_18,CUSTOMER_8,6.1,242
2020-11-20,DRIVER_24,CUSTOMER_9,12.0,549
2020-10-25,DRIVER_7,CUSTOMER_8,14.6,737
2020-04-02,DRIVER_18,CUSTOMER_7,13.4,735
2022-05-24,DRIVER_5,CUSTOMER_7,11.0,725
2023-02-18,DRIVER_14,CUSTOMER_8,11.6,777
2022-03-09,DRIVER_5,CUSTOMER_8,10.3,642
2021-02-19,DRIVER_8,CUSTOMER_10,16.4,491
2020-02-12,DRIVER_7,CUSTOMER_9,16.7,1096
2022-04-12,DRIVER_11,CUSTOMER_10,7.0,469
2024-03-08,DRIVER_26,CUSTOMER_9,9.0,363
2021-08-15,DRIVER_25,CUSTOMER_3,13.8,825
2022-05-26,DRIVER_5,CUSTOMER_1,8.5,364
2022-02-03,DRIVER_9,CUSTOMER_10,5.1,313
2022-04-16,DRIVER_10,CUSTOMER_9,14.7,628
2020-12-16,DRIVER_12,CUSTOMER_1,16.3,1137
2022-11-09,DRIVER_30,CUSTOMER_6,6.5,434
2023-04-28,DRIVER_3,CUSTOMER_10,7.7,359
2020-12-11,DRIVER_5,CUSTOMER_6,15.5,671
2022-08-18,DRIVER_15,CUSTOMER_10,14.4,799
2022-12-06,DRIVER_3,CUSTOMER_4,16.9,827
2022-04-02,DRIVER_29,CUSTOMER_8,2.5,102
2021-12-10,DRIVER_21,CUSTOMER_3,17.0,832
2023-04-28,DRIVER_17,CUSTOMER_4,10.6,608
2020-10-23,DRIVER_18,CUSTOMER_7,9.6,280
2021-05-19,DRIVER_6,CUSTOMER_3,8.2,373
2020-02-21,DRIVER_10,CUSTOMER_9,11.7,353
2022-12-15,DRIVER_22,CUSTOMER_9,14.8,668
2022-06-10,DRIVER_16,CUSTOMER_5,16.3,1135
2022-11-02,DRIVER_20,CUSTOMER_8,13.6,750
2022-01-01,DRIVER_22,CUSTOMER_3,6.6,301
2023-09-26,DRIVER_2,CUSTOMER_4,18.0,707
2023-01-21,DRIVER_15,CUSTOMER_2,17.1,1017
2022-03-28,DRIVER_9,CUSTOMER_1,16.4,902
2022-07-12,DRIVER_15,CUSTOMER_4,14.5,798
2020-07-01,DRIVER_8,CUSTOMER_8,15.2,518
2020-05-22,DRIVER_7,CUSTOMER_3,13.4,642
2020-05-01,DRIVER_20,CUSTOMER_3,9.5,486
2020-09-05,DRIVER_21,CUSTOMER_2,11.5,679
2023-06-21,DRIVER_12,CUSTOMER_5,14.6,725
2021-06-03,DRIVER_14,CUSTOMER_6,13.4,893
2020-10-18,DRIVER_15,CUSTOMER_5,7.9,423
2023-02-04,DRIVER_27,CUSTOMER_9,15.8,1026
2020-06-02,DRIVER_8,CUSTOMER_4,10.4,498
2021-06-26,DRIVER_28,CUSTOMER_8,17.4,523
2023-04-22,DRIVER_27,CUSTOMER_8,11.4,476
2023-12-07,DRIVER_29,CUSTOMER_3,12.2,702
2024-02-29,DRIVER_1,CUSTOMER_5,11.8,691
2022-06-20,DRIVER_18,CUSTOMER_1,9.3,306
2022-02-23,DRIVER_7,CUSTOMER_4,17.6,1060
2020-02-09,DRIVER_25,CUSTOMER_1,11.2,626
2020-07-03,DRIVER_24,CUSTOMER_8,4.8,245
2021-01-24,DRIVER_8,CUSTOMER_6,13.8,883
2021-02-25,DRIVER_2,CUSTOMER_8,17.4,541
2021-10-17,DRIVER_12,CUSTOMER_5,11.8,508
2020-04-05,DRIVER_16,CUSTOMER_3,16.8,463
2023-07-18,DRIVER_21,CUSTOMER_5,15.4,1044
2022-10-05,DRIVER_8,CUSTOMER_4,15.4,749
2021-08-03,DRIVER_15,CUSTOMER_5,16.9,938
2023-05-21,DRIVER_10,CUSTOMER_8,9.6,304
2023-12-16,DRIVER_18,CUSTOMER_1,18.0,880
2020-08-14,DRIVER_18,CUSTOMER_8,13.6,596
2021-04-21,DRIVER_19,CUSTOMER_7,12.6,557
2023-05-16,DRIVER_20,CUSTOMER_4,10.4,453
2020-12-12,DRIVER_15,CUSTOMER_10,12.6,418
2021-05-29,DRIVER_4,CUSTOMER_2,14.9,985
2023-04-01,DRIVER_5,CUSTOMER_2,14.9,693
2021-12-17,DRIVER_2,CUSTOMER_9,14.3,851
2021-09-16,DRIVER_13,CUSTOMER_3,8.6,460
2023-09-28,DRIVER_23,CUSTOMER_6,10.5,468
2021-10-25,DRIVER_2,CUSTOMER_7,13.3,669
2022-10-23,DRIVER_22,CUSTOMER_8,8.8,565
2021-03-31,DRIVER_6,CUSTOMER_9,13.9,547
2021-02-20,DRIVER_25,CUSTOMER_6,11.3,352
2021-11-05,DRIVER_20,CUSTOMER_5,16.2,962
2023-01-21,DRIVER_9,CUSTOMER_4,18.0,632
2020-01-17,DRIVER_25,CUSTOMER_2,14.3,381
2020-04-02,DRIVER_18,CUSTOMER_4,17.0,446
2023-02-05,DRIVER_27,CUSTOMER_7,5.4,151
2021-01-19,DRIVER_11,CUSTOMER_5,16.7,1149
2020-06-21,DRIVER_28,CUSTOMER_9,16.6,727
2023-05-03,DRIVER_7,CUSTOMER_1,17.9,1195
2023-03-16,DRIVER_12,CUSTOMER_5,16.9,705
2023-04-22,DRIVER_28,CUSTOMER_9,13.9,606
2023-12-03,DRIVER_23,CUSTOMER_2,16.0,474
2022-03-16,DRIVER_1,CUSTOMER_1,14.8,427
2020-06-18,DRIVER_18,CUSTOMER_1,17.5,741
2023-08-06,DRIVER_30,CUSTOMER_4,10.2,536
2023-01-21,DRIVER_26,CUSTOMER_4,9.6,270
2021-04-22,DRIVER_29,CUSTOMER_10,16.3,421
2022-06-29,DRIVER_20,CUSTOMER_6,6.8,213
2021-07-31,DRIVER_29,CUSTOMER_6,16.5,499
2021-12-31,DRIVER_13,CUSTOMER_3,13.3,611
2021-08-17,DRIVER_23,CUSTOMER_2,12.7,624
2020-05-10,DRIVER_9,CUSTOMER_9,10.3,286
2022-11-18,DRIVER_4,CUSTOMER_1,10.7,575
2022-08-13,DRIVER_29,CUSTOMER_2,14.6,750
2021-09-13,DRIVER_19,CUSTOMER_9,15.4,614
2021-06-01,DRIVER_4,CUSTOMER_10,10.0,342
2022-06-24,DRIVER_12,CUSTOMER_10,9.4,274
2023-01-26,DRIVER_4,CUSTOMER_2,12.6,534
2020-06-11,DRIVER_26,CUSTOMER_10,15.1,507
2020-06-24,DRIVER_26,CUSTOMER_5,8.1,422
2021-07-18,DRIVER_22,CUSTOMER_3,14.3,684
2023-10-04,DRIVER_2,CUSTOMER_7,15.7,584
2020-04-22,DRIVER_15,CUSTOMER_6,16.7,828
2022-01-19,DRIVER_2,CUSTOMER_8,10.5,462
2020-10-15,DRIVER_3,CUSTOMER_10,2.3,62
2022-08-16,DRIVER_30,CUSTOMER_3,12.8,654
2023-04-18,DRIVER_22,CUSTOMER_5,10.9,415
2021-02-01,DRIVER_23,CUSTOMER_1,4.9,329
2020-04-11,DRIVER_12,CUSTOMER_8,10.1,509
2022-05-06,DRIVER_29,CUSTOMER_9,10.3,306
2021-06-08,DRIVER_19,CUSTOMER_8,6.4,331
2022-09-01,DRIVER_8,CUSTOMER_2,13.7,870
2021-09-23,DRIVER_21,CUSTOMER_6,17.4,720
2020-01-10,DRIVER_26,CUSTOMER_9,13.3,839
2024-02-24,DRIVER_21,CUSTOMER_5,17.7,611
2021-04-28,DRIVER_18,CUSTOMER_5,5.7,236
2021-10-27,DRIVER_27,CUSTOMER_8,11.1,667
2021-09-18,DRIVER_23,CUSTOMER_1,8.6,362
2020-03-09,DRIVER_18,CUSTOMER_6,5.5,236
2020-08-18,DRIVER_6,CUSTOMER_6,10.8,453
2020-10-16,DRIVER_10,CUSTOMER_5,15.4,575
2022-12-22,DRIVER_5,CUSTOMER_2,8.6,579
2022-04-15,DRIVER_20,CUSTOMER_4,14.5,440
2024-02-09,DRIVER_23,CUSTOMER_4,15.8,771
2022-08-28,DRIVER_15,CUSTOMER_4,7.2,417
2021-09-06,DRIVER_2,CUSTOMER_6,11.6,682
2022-11-15,DRIVER_10,CUSTOMER_4,11.2,722
2020-09-18,DRIVER_30,CUSTOMER_3,17.7,1058
2020-10-08,DRIVER_20,CUSTOMER_4,13.5,585
2021-05-31,DRIVER_16,CUSTOMER_7,4.4,253
2020-06-23,DRIVER_4,CUSTOMER_10,6.4,437
2024-02-23,DRIVER_25,CUSTOMER_3,17.0,1055
2021-06-18,DRIVER_18,CUSTOMER_10,16.2,1098
2024-03-16,DRIVER_1,CUSTOMER_3,14.7,883
2023-05-27,DRIVER_20,CUSTOMER_9,5.3,133
2023-07-19,DRIVER_19,CUSTOMER_4,7.2,198
2022-12-14,DRIVER_28,CUSTOMER_4,16.3,1128
2024-01-08,DRIVER_26,CUSTOMER_5,17.4,825
2022-07-10,DRIVER_2,CUSTOMER_5,6.1,325
2020-06-18,DRIVER_9,CUSTOMER_4,15.8,966
2020-05-30,DRIVER_8,CUSTOMER_4,7.6,469
2021-06-13,DRIVER_20,CUSTOMER_2,14.9,1018
2022-05-16,DRIVER_23,CUSTOMER_6,17.4,497
2020-01-26,DRIVER_29,CUSTOMER_2,6.1,211
2021-06-11,DRIVER_19,CUSTOMER_4,13.2,398
2021-05-20,DRIVER_14,CUSTOMER_2,6.1,375
2021-06-29,DRIVER_18,CUSTOMER_2,11.4,415
2020-08-20,DRIVER_4,CUSTOMER_10,14.1,434
2023-11-07,DRIVER_6,CUSTOMER_1,7.1,476
2021-05-17,DRIVER_6,CUSTOMER_2,16.2,1059
2023-12-26,DRIVER_3,CUSTOMER_1,12.7,712
2021-05-06,DRIVER_28,CUSTOMER_3,15.5,605
2023-01-05,DRIVER_15,CUSTOMER_9,14.7,770
2021-02-21,DRIVER_4,CUSTOMER_1,5.4,286
2023-09-24,DRIVER_20,CUSTOMER_9,17.4,1076
2022-12-26,DRIVER_13,CUSTOMER_8,8.0,422
2022-02-11,DRIVER_18,CUSTOMER_3,15.5,936
2021-04-21,DRIVER_6,CUSTOMER_2,9.8,300
2020-03-09,DRIVER_28,CUSTOMER_7,11.9,333
2021-06-10,DRIVER_22,CUSTOMER_9,15.9,428
2022-09-29,DRIVER_23,CUSTOMER_1,16.9,724
2022-07-19,DRIVER_5,CUSTOMER_7,14.2,553
2020-09-02,DRIVER_15,CUSTOMER_10,12.9,648
2020-05-08,DRIVER_2,CUSTOMER_6,1.4,68
2020-01-11,DRIVER_26,CUSTOMER_8,16.1,776
2022-03-26,DRIVER_17,CUSTOMER_3,10.6,529
2020-02-02,DRIVER_28,CUSTOMER_8,16.1,457
2021-09-17,DRIVER_1,CUSTOMER_10,11.7,603
2021-06-18,DRIVER_15,CUSTOMER_4,17.3,633
2020-03-19,DRIVER_7,CUSTOMER_5,14.3,960
2023-03-15,DRIVER_1,CUSTOMER_2,11.3,328
2021-12-10,DRIVER_7,CUSTOMER_2,8.6,588
2021-02-28,DRIVER_13,CUSTOMER_1,17.9,960
2024-01-17,DRIVER_12,CUSTOMER_8,4.6,306
2020-01-31,DRIVER_10,CUSTOMER_6,16.7,1089
2021-01-20,DRIVER_15,CUSTOMER_7,1.2,60
2020-03-29,DRIVER_6,CUSTOMER_10,13.2,673
2022-07-18,DRIVER_5,CUSTOMER_9,4.5,307
2021-04-10,DRIVER_17,CUSTOMER_8,12.9,367
2020-12-04,DRIVER_9,CUSTOMER_5,14.0,853
2022-12-29,DRIVER_18,CUSTOMER_9,16.8,1072
2022-09-08,DRIVER_25,CUSTOMER_1,14.7,383
2020-01-14,DRIVER_18,CUSTOMER_10,7.7,229
2020-04-13,DRIVER_13,CUSTOMER_7,16.0,1039
2022-08-11,DRIVER_11,CUSTOMER_6,12.4,450
2020-01-30,DRIVER_8,CUSTOMER_2,11.2,393
2020-01-16,DRIVER_25,CUSTOMER_6,15.5,601
2020-10-05,DRIVER_17,CUSTOMER_2,8.9,560
2023-03-03,DRIVER_15,CUSTOMER_9,4.0,103
2023-10-25,DRIVER_25,CUSTOMER_5,13.7,836
2021-04-13,DRIVER_30,CUSTOMER_3,10.1,652
2023-10-13,DRIVER_23,CUSTOMER_9,3.8,133
2021-06-21,DRIVER_10,CUSTOMER_10,16.2,904
2020-03-05,DRIVER_11,CUSTOMER_1,15.2,656
2022-05-09,DRIVER_26,CUSTOMER_2,10.9,440
2021-01-14,DRIVER_22,CUSTOMER_7,5.8,345
2021-08-25,DRIVER_28,CUSTOMER_10,8.1,506
2020-04-17,DRIVER_27,CUSTOMER_8,16.6,1078
2023-12-21,DRIVER_20,CUSTOMER_7,17.4,959
2023-08-07,DRIVER_26,CUSTOMER_8,1.6,42
2023-12-12,DRIVER_5,CUSTOMER_2,5.6,309
2022-04-09,DRIVER_1,CUSTOMER_8,12.2,549
2022-07-22,DRIVER_9,CUSTOMER_3,15.9,1067
2022-02-25,DRIVER_15,CUSTOMER_8,10.3,424
2020-06-18,DRIVER_1,CUSTOMER_8,13.1,741
2022-05-29,DRIVER_15,CUSTOMER_2,16.2,698
2023-09-07,DRIVER_17,CUSTOMER_9,7.7,326
2021-03-22,DRIVER_21,CUSTOMER_6,17.1,1059
2022-02-26,DRIVER_9,CUSTOMER_10,7.9,387
2021-06-01,DRIVER_2,CUSTOMER_6,16.5,732
2022-08-08,DRIVER_11,CUSTOMER_8,3.7,232
2020-06-11,DRIVER_25,CUSTOMER_5,3.0,158
2020-09-30,DRIVER_12,CUSTOMER_3,6.6,200
2021-04-27,DRIVER_14,CUSTOMER_4,10.2,686
2021-07-31,DRIVER_15,CUSTOMER_7,16.1,912
2022-09-12,DRIVER_18,CUSTOMER_2,12.1,454
2022-07-06,DRIVER_17,CUSTOMER_1,14.6,855
2021-11-08,DRIVER_18,CUSTOMER_2,13.3,525
2021-09-25,DRIVER_18,CUSTOMER_8,8.1,283
2022-10-03,DRIVER_8,CUSTOMER_4,10.5,377
2023-07-30,DRIVER_13,CUSTOMER_10,14.1,637
2021-06-19,DRIVER_23,CUSTOMER_8,13.9,947
2024-01-02,DRIVER_12,CUSTOMER_1,15.3,947
2022-10-04,DRIVER_17,CUSTOMER_6,6.7,308
2023-09-10,DRIVER_29,CUSTOMER_8,3.3,157
2021-12-16,DRIVER_18,CUSTOMER_3,16.1,475
2023-09-06,DRIVER_19,CUSTOMER_9,12.9,739
2021-11-16,DRIVER_13,CUSTOMER_9,2.1,112
2022-03-20,DRIVER_9,CUSTOMER_5,5.9,183
2022-09-15,DRIVER_29,CUSTOMER_4,7.6,247
2023-09-22,DRIVER_11,CUSTOMER_10,2.9,197
2023-03-08,DRIVER_1,CUSTOMER_1,17.7,907
2022-10-26,DRIVER_10,CUSTOMER_6,16.4,1100
2024-03-27,DRIVER_16,CUSTOMER_2,15.9,781
2020-02-23,DRIVER_29,CUSTOMER_7,14.2,847
2021-12-26,DRIVER_13,CUSTOMER_2,18.0,623
2023-12-20,DRIVER_5,CUSTOMER_4,13.4,784
2022-04-22,DRIVER_6,CUSTOMER_7,10.7,387
2020-06-24,DRIVER_4,CUSTOMER_3,12.9,337
2021-07-07,DRIVER_16,CUSTOMER_5,10.5,663
2020-12-10,DRIVER_19,CUSTOMER_5,9.4,286
2021-11-25,DRIVER_10,CUSTOMER_8,4.0,228
2023-09-03,DRIVER_3,CUSTOMER_7,8.6,432
2022-10-28,DRIVER_10,CUSTOMER_2,5.2,227
2023-07-24,DRIVER_1,CUSTOMER_5,10.3,697
2022-07-31,DRIVER_27,CUSTOMER_7,14.2,753
2021-12-24,DRIVER_13,CUSTOMER_9,5.6,175
2021-12-31,DRIVER_10,CUSTOMER_2,11.5,326
2022-04-03,DRIVER_6,CUSTOMER_3,16.5,542
2022-12-26,DRIVER_24,CUSTOMER_2,10.0,293
2020-07-10,DRIVER_19,CUSTOMER_8,14.9,775
2022-12-29,DRIVER_24,CUSTOMER_2,11.4,326
2021-07-03,DRIVER_24,CUSTOMER_5,16.8,428
2024-03-12,DRIVER_5,CUSTOMER_1,11.9,828
2022-04-09,DRIVER_24,CUSTOMER_7,8.8,514
2022-08-23,DRIVER_14,CUSTOMER_9,10.7,533
2023-10-04,DRIVER_25,CUSTOMER_10,5.0,306
2021-01-15,DRIVER_4,CUSTOMER_8,13.2,419
2022-06-25,DRIVER_19,CUSTOMER_5,10.2,658
2024-01-03,DRIVER_11,CUSTOMER_10,17.1,739
2020-10-13,DRIVER_28,CUSTOMER_2,15.6,641
2021-11-26,DRIVER_19,CUSTOMER_9,14.2,466
2020-04-15,DRIVER_19,CUSTOMER_9,3.4,117
2020-10-30,DRIVER_3,CUSTOMER_9,15.9,976
2022-08-28,DRIVER_1,CUSTOMER_5,14.3,396
2020-10-11,DRIVER_18,CUSTOMER_9,5.1,214
2020-11-23,DRIVER_2,CUSTOMER_2,15.4,425
2022-01-24,DRIVER_17,CUSTOMER_8,15.7,651
2021-02-04,DRIVER_2,CUSTOMER_6,14.4,983
2023-08-15,DRIVER_20,CUSTOMER_9,18.0,611
2021-06-26,DRIVER_4,CUSTOMER_5,11.8,527
2023-08-25,DRIVER_14,CUSTOMER_3,8.0,322
2023-02-08,DRIVER_26,CUSTOMER_5,3.5,143
2024-03-11,DRIVER_8,CUSTOMER_8,13.2,597
2020-10-06,DRIVER_6,CUSTOMER_2,11.3,633
2021-11-30,DRIVER_29,CUSTOMER_1,16.2,1007
2021-08-06,DRIVER_20,CUSTOMER_6,12.2,809
2021-03-21,DRIVER_28,CUSTOMER_7,4.8,148
2021-09-08,DRIVER_14,CUSTOMER_8,1.8,83
2023-01-10,DRIVER_16,CUSTOMER_1,8.8,283
2020-05-04,DRIVER_30,CUSTOMER_4,10.0,562
2020-07-13,DRIVER_29,CUSTOMER_9,11.1,515
2020-06-30,DRIVER_27,CUSTOMER_9,12.2,632
2021-07-09,DRIVER_30,CUSTOMER_3,17.8,1115
2020-03-22,DRIVER_23,CUSTOMER_8,12.3,764
2020-04-27,DRIVER_3,CUSTOMER_9,17.9,1134
2022-06-09,DRIVER_17,CUSTOMER_3,12.6,770
2021-06-17,DRIVER_24,CUSTOMER_6,9.7,575
2021-05-25,DRIVER_6,CUSTOMER_6,8.7,378
2022-01-15,DRIVER_16,CUSTOMER_4,4.0,200
2020-08-19,DRIVER_17,CUSTOMER_3,16.5,452
2023-02-28,DRIVER_2,CUSTOMER_1,8.7,330
2021-12-19,DRIVER_22,CUSTOMER_7,15.2,965
2022-03-01,DRIVER_11,CUSTOMER_5,14.7,395
2021-02-24,DRIVER_19,CUSTOMER_10,6.3,317
2024-03-30,DRIVER_13,CUSTOMER_8,6.5,365
2022-12-28,DRIVER_21,CUSTOMER_8,16.5,495
2023-06-18,DRIVER_4,CUSTOMER_6,10.3,444
2021-04-02,DRIVER_26,CUSTOMER_7,7.1,492
2023-07-22,DRIVER_2,CUSTOMER_4,16.5,530
2023-05-02,DRIVER_28,CUSTOMER_10,17.6,1139
2021-02-06,DRIVER_3,CUSTOMER_6,3.5,149
2021-04-09,DRIVER_2,CUSTOMER_2,10.2,293
2021-04-16,DRIVER_21,CUSTOMER_4,16.7,1015
2023-04-05,DRIVER_9,CUSTOMER_8,17.6,539
2020-08-07,DRIVER_16,CUSTOMER_3,17.0,1145
2021-05-11,DRIVER_15,CUSTOMER_2,8.7,299
2020-02-19,DRIVER_6,CUSTOMER_8,9.3,243
2023-10-21,DRIVER_9,CUSTOMER_2,6.2,289
2020-09-25,DRIVER_2,CUSTOMER_3,6.0,348
2020-08-20,DRIVER_22,CUSTOMER_8,16.1,623
2020-07-14,DRIVER_10,CUSTOMER_2,6.0,321
2022-04-12,DRIVER_1,CUSTOMER_2,9.9,476
2020-04-06,DRIVER_21,CUSTOMER_10,14.8,455
2023-08-12,DRIVER_22,CUSTOMER_1,15.2,807
2023-03-30,DRIVER_9,CUSTOMER_8,16.6,661
2021-02-19,DRIVER_23,CUSTOMER_8,17.7,582
2023-03-25,DRIVER_9,CUSTOMER_7,14.3,929
2021-05-28,DRIVER_3,CUSTOMER_1,11.3,474
2023-05-06,DRIVER_15,CUSTOMER_3,13.0,574
2023-08-02,DRIVER_8,CUSTOMER_8,12.2,650
2020-07-20,DRIVER_19,CUSTOMER_10,12.1,761
2021-04-20,DRIVER_14,CUSTOMER_2,13.5,369
2020-09-24,DRIVER_29,CUSTOMER_8,17.8,829
2021-09-19,DRIVER_7,CUSTOMER_9,15.3,524
2022-07-07,DRIVER_21,CUSTOMER_10,16.2,422
2020-02-08,DRIVER_9,CUSTOMER_7,9.8,392
2021-05-05,DRIVER_5,CUSTOMER_4,6.3,351
2022-04-12,DRIVER_25,CUSTOMER_8,10.8,643
2023-05-11,DRIVER_26,CUSTOMER_2,16.6,997
2023-03-04,DRIVER_29,CUSTOMER_8,16.0,591
2020-06-01,DRIVER_10,CUSTOMER_10,15.3,383
2020-01-23,DRIVER_18,CUSTOMER_8,8.9,554
2020-07-10,DRIVER_5,CUSTOMER_2,10.1,352
2020-10-10,DRIVER_7,CUSTOMER_1,15.6,520
2021-03-23,DRIVER_23,CUSTOMER_6,17.7,657
2021-06-22,DRIVER_25,CUSTOMER_5,15.3,461
2020-03-08,DRIVER_23,CUSTOMER_8,9.2,348
2023-05-05,DRIVER_1,CUSTOMER_9,17.7,513
2024-01-10,DRIVER_6,CUSTOMER_5,16.7,664
2022-09-27,DRIVER_28,CUSTOMER_8,16.5,446
2022-02-22,DRIVER_28,CUSTOMER_10,16.2,819
2020-06-08,DRIVER_16,CUSTOMER_4,2.7,116
2020-10-08,DRIVER_29,CUSTOMER_5,15.8,536
2021-04-13,DRIVER_13,CUSTOMER_4,12.6,771
2023-09-29,DRIVER_4,CUSTOMER_7,6.1,375
2024-01-30,DRIVER_28,CUSTOMER_9,11.3,468
2021-01-05,DRIVER_15,CUSTOMER_3,2.7,136
2020-07-06,DRIVER_24,CUSTOMER_4,5.8,267
2020-11-25,DRIVER_27,CUSTOMER_6,5.1,352
2024-03-24,DRIVER_25,CUSTOMER_8,17.2,995
2022-08-31,DRIVER_18,CUSTOMER_5,12.5,713
2023-04-16,DRIVER_20,CUSTOMER_4,7.1,227
2021-06-06,DRIVER_30,CUSTOMER_9,17.9,853
2021-02-06,DRIVER_11,CUSTOMER_2,13.0,530
2022-01-22,DRIVER_28,CUSTOMER_9,10.5,376
2020-07-28,DRIVER_9,CUSTOMER_5,17.1,1043
2021-04-15,DRIVER_12,CUSTOMER_3,5.7,278
2021-01-02,DRIVER_1,CUSTOMER_2,7.4,269
2021-06-15,DRIVER_6,CUSTOMER_5,9.5,561
2021-11-05,DRIVER_11,CUSTOMER_3,3.5,162
2022-02-13,DRIVER_5,CUSTOMER_1,3.3,208
2021-05-14,DRIVER_9,CUSTOMER_2,16.2,864
2021-01-14,DRIVER_14,CUSTOMER_6,14.5,529
2022-09-02,DRIVER_3,CUSTOMER_6,17.8,465
2021-08-30,DRIVER_7,CUSTOMER_5,5.3,178
2023-01-16,DRIVER_15,CUSTOMER_2,15.0,1019
2021-07-17,DRIVER_25,CUSTOMER_9,4.6,294
2023-08-09,DRIVER_6,CUSTOMER_3,13.3,465
2023-09-08,DRIVER_21,CUSTOMER_8,11.7,606
2022-02-17,DRIVER_16,CUSTOMER_4,10.2,406
2023-03-01,DRIVER_10,CUSTOMER_1,10.8,333
2023-04-26,DRIVER_2,CUSTOMER_8,14.2,639
2023-04-03,DRIVER_10,CUSTOMER_4,18.0,640
2020-06-18,DRIVER_6,CUSTOMER_10,15.5,838
2020-07-31,DRIVER_22,CUSTOMER_7,16.5,556
2024-02-16,DRIVER_24,CUSTOMER_7,10.2,286
2024-01-18,DRIVER_19,CUSTOMER_4,9.9,430
2022-08-23,DRIVER_25,CUSTOMER_8,17.2,525
2020-05-18,DRIVER_8,CUSTOMER_10,14.1,792
2023-09-02,DRIVER_6,CUSTOMER_5,14.9,672
2020-09-19,DRIVER_18,CUSTOMER_5,12.3,660
2024-02-06,DRIVER_20,CUSTOMER_2,16.9,505
2023-05-10,DRIVER_9,CUSTOMER_2,17.5,560
2023-04-02,DRIVER_4,CUSTOMER_10,10.7,705
2021-05-27,DRIVER_23,CUSTOMER_4,9.0,414
2022-02-10,DRIVER_29,CUSTOMER_6,16.3,428
2021-03-08,DRIVER_10,CUSTOMER_6,12.4,635
2021-02-14,DRIVER_22,CUSTOMER_8,10.2,622
2023-06-15,DRIVER_15,CUSTOMER_3,14.7,599
2022-01-08,DRIVER_16,CUSTOMER_9,17.7,835
